,ConfirmedCases,Fatalities,R,HospitalizedCases,CriticalCases,Date,CountryName,ExposedCases,RecoveredCases,InfectiousCases,t_hosp,t_crit,m,c,f
2020-03-17,1748.7457914757265,67.77055447859608,2.518900179627104,359.57865837329837,166.9380777297514,2020-03-17,Belgium,1491.0310493392094,594.287290581646,560.1712103124346,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-18,2032.8768827231731,80.34476594932474,2.467981119275849,422.91804890319037,195.62456644320315,2020-03-18,Belgium,1727.4733934117594,698.8873812957182,635.1021201317367,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-18,2359.768889711912,95.08559432509603,2.414416568001421,493.95456162057195,229.16418924765753,2020-03-18,Belgium,1982.2248492147196,818.2043451933255,723.360199325261,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-19,2736.963877631868,112.29554036938143,2.3583603592016695,571.2069566682558,268.6005858416236,2020-03-19,Belgium,2244.2428281752627,952.1030828792606,832.7577118733467,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-20,3167.13348778762,132.3877672090231,2.299997093674217,656.6576851387459,314.3922663301279,2020-03-20,Belgium,2519.484255493872,1103.4377186778968,960.2580504318269,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-21,3648.0998001697403,155.88586198357407,2.239539628852514,755.7394979965675,366.41492007761144,2020-03-21,Belgium,2830.823974676089,1278.040280057753,1092.019240054234,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-22,4181.533811677442,183.31319592670147,2.1772257827992876,871.2470501518906,425.05199950455705,2020-03-22,Belgium,3185.7538330909056,1479.6122455831492,1222.3093205111436,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-23,4779.084710348516,215.10290934263412,2.113314358246409,998.1908626674527,492.14659521355145,2020-03-23,Belgium,3555.4906095861165,1705.4403672236383,1368.2039759012405,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-24,5447.36007371551,251.8049653106654,2.0480806257550292,1134.694808797705,568.9482909158938,2020-03-24,Belgium,3927.222219932234,1955.4480650242645,1536.4639436669822,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-25,6187.586675797395,294.0978898128291,1.9818114306230725,1282.5506012718067,655.9782112966891,2020-03-25,Belgium,4303.923779313445,2232.6267023813252,1722.333271034744,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-26,6995.620727394274,342.788614484004,1.9148001035599957,1447.2108314190946,753.0302081604981,2020-03-26,Belgium,4704.318984585299,2543.0296540635964,1909.56141926708,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-27,7870.298189371453,398.6802550381889,1.8473413594014036,1631.314793919894,860.3513338865793,2020-03-27,Belgium,5133.051098005452,2890.3463828446625,2089.6054236821287,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-28,8820.328958409556,462.4506738111454,1.7797263613046859,1827.96476488601,979.9205985881214,2020-03-28,Belgium,5558.1670507391445,3270.3360372852767,2279.6568838390044,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-29,9849.011161158767,534.889856606546,1.7122381109969025,2033.398085396853,1112.9638901164144,2020-03-29,Belgium,5962.7748484286085,3681.251832119814,2486.5074969191387,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-30,10953.708749450363,616.9100486030208,1.6451473006039212,2247.9923197075145,1259.7061322932327,2020-03-30,Belgium,6345.499530657111,4124.608500603768,2704.491748242828,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-31,12125.851500296745,709.5457543541563,1.5787087308053278,2476.265255248764,1419.3712849108358,2020-03-31,Belgium,6720.483170948959,4605.182294513756,2915.486911269234,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-01,13357.372472143865,813.8210215128926,1.5131583662242607,2721.33122935277,1591.2577123074118,2020-04-01,Belgium,7096.079810896079,5126.409963173074,3104.5525457977155,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-02,14651.435305255598,930.5276857350102,1.4487110647278714,2974.047286690067,1776.8676400778222,2020-04-02,Belgium,7441.102343832244,5681.442612502899,3288.550080249801,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-03,16006.193032386702,1060.529619982481,1.385558985039054,3228.1983928544882,1976.8595020261541,2020-04-03,Belgium,7738.546699198685,6265.587514863123,3475.018002660456,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-04,17414.762808247022,1204.7507233827812,1.323870648617331,3481.8277943053495,2190.7351088326272,2020-04-04,Belgium,7984.792094815388,6877.313626520758,3660.1355552055093,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-05,18865.260401666143,1364.1741796591577,1.2637906084446033,3737.2118609838376,2416.8443733123718,2020-04-05,Belgium,8189.483279462956,7518.230413955369,3828.7995737554065,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-06,20343.74860990493,1539.7641738273346,1.2054396598322814,3997.9939493568354,2653.0003696996246,2020-04-06,Belgium,8366.580149538517,8190.758492883795,3962.2316241373396,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-07,21847.03173751169,1732.1436277978892,1.1489155167747434,4255.521221035034,2899.350939700262,2020-04-07,Belgium,8496.636034492984,8887.015788533185,4073.000160445322,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-08,23369.580030145553,1941.917843444843,1.0942938713739703,4502.344663013387,3155.5178967341335,2020-04-08,Belgium,8568.113023588547,9599.780403192364,4170.01922376083,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-09,24902.90158932838,2169.654832101883,1.0416297527781977,4734.800245726316,3420.138489763269,2020-04-09,Belgium,8579.073768872819,10324.593567591468,4253.7144541454445,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-10,26435.955786458162,2415.8732129060086,0.9909591050318672,4952.672318953601,3690.940813048028,2020-04-10,Belgium,8535.904365818653,11059.486344907637,4316.983096642893,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-11,27955.343471029897,2681.036005482566,0.9423005092546203,5158.973471969268,3964.7971305499645,2020-04-11,Belgium,8452.77001537096,11804.806608001798,4345.730255026301,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-12,29453.245831125394,2965.307857971727,0.8956569836923495,5350.408483412797,4239.938869308402,2020-04-12,Belgium,8329.423927587151,12555.655210692925,4341.935409739548,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-13,30924.68610385775,3268.669356052363,0.851017804534368,5520.450972535975,4515.145673233476,2020-04-13,Belgium,8160.47367446007,13304.266001821812,4316.154100214127,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-14,32363.025342460372,3591.0250410859753,0.8083603002166336,5665.968896412658,4788.472440374397,2020-04-14,Belgium,7947.830084872133,14045.466377873028,4272.09258671431,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-15,33761.47180122421,3932.147082363848,0.7676515816317255,5785.683816145721,5057.673694731312,2020-04-15,Belgium,7696.2368632316975,14775.50459324088,4210.462614742448,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-16,35113.08093549778,4291.675277107043,0.7288501797964608,5880.170896867051,5320.203586255315,2020-04-16,Belgium,7413.270589473058,15492.049760229407,4128.98141503897,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-17,36410.92711323497,4669.111755267248,0.6919075707866036,5951.5431672879695,5573.294616016515,2020-04-17,Belgium,7108.862500586392,16193.94953857173,4023.0280360915012,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-18,37652.465319158975,5063.7004503048365,0.6567695749596936,5996.144711341214,5815.730326188286,2020-04-18,Belgium,6783.478041511833,16875.575487834336,3901.314343490302,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-19,38834.84617292369,5474.610777718799,0.6233776235787968,6014.173492180308,6045.434187137575,2020-04-19,Belgium,6441.408071329174,17534.21845703668,3766.409258850322,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-20,39954.914333439985,5900.930437064837,0.5916698909278079,6008.046773154563,6260.063567390714,2020-04-20,Belgium,6089.743950030355,18169.040777610113,3616.832778219756,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-21,41010.757294421426,6341.614458417588,0.5615822939346875,5979.275966250698,6457.814681618363,2020-04-21,Belgium,5733.911917535376,18778.70510628665,3453.3470818481283,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-22,42001.70538438425,6795.485202370634,0.5330493642909517,5928.466632092843,6637.4225906355005,2020-04-22,Belgium,5377.673093692298,19361.374425098977,3278.9565341863004,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-22,42928.331766647374,7261.232360036487,0.506005000192249,5855.318479942539,6798.16120140143,2020-04-22,Belgium,5023.123478277237,19914.712041380455,3098.907683886464,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-23,43792.45243933236,7737.412953046599,0.4803831062519013,5758.62536769873,6939.843267019778,2020-04-23,Belgium,4670.693950994372,20435.881587765107,2920.689263802147,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-24,44595.850679916024,8222.600325338608,0.4561181309812868,5638.7047949139505,7062.05454939683,2020-04-24,Belgium,4322.167517827759,20923.35966964939,2749.131340617239,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-25,45338.51326126924,8715.491689720844,0.4331455116044853,5501.470411590976,7163.185562280048,2020-04-25,Belgium,3984.3406740199503,21380.147663591866,2578.2179340855023,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-26,46021.6115684604,9214.648636072794,0.4114020359847496,5351.39506579859,7242.396379869995,2020-04-26,Belgium,3661.4221073514245,21808.44008174138,2404.73140497764,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-27,46647.34620898983,9718.597673056154,0.3908261311786693,5190.919171453577,7299.551678640424,2020-04-27,Belgium,3355.417547196591,22209.068523150152,2229.209162689525,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-04-28,47218.94183575579,10225.831039382518,0.37135808767792555,5020.458543404604,7335.217628499872,2020-04-28,Belgium,3066.1423355461766,22581.507211286997,2055.9274131817947,9.390299764333806,14.432185588774594,0.5,1.0,1.0
2020-03-23,1.0,0.0,2.0051247542121575,0.0,0.0,2020-03-23,Belize,0.0,0.0,1.0,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-24,1.0396397719625337,0.0010146647578509842,1.9966836682073807,0.13793018016777064,0.01062208504385402,2020-03-24,Belize,0.58702888544482,0.16417866252533342,0.7258941794677246,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-25,1.1421292263543215,0.004640902112809962,1.9830399079138792,0.2388620431465889,0.03626437830690472,2020-03-25,Belize,1.0266021797702707,0.3076489916147737,0.5547129111732443,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-26,1.3450093043269775,0.00881299782807194,1.9665288093526583,0.26373234660098926,0.09607767620003253,2020-03-26,Belize,1.1966646366476075,0.40681531622888545,0.5695709674689984,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-27,1.6171253395583813,0.014991074076177472,1.947974257752371,0.24522329164950993,0.17648074844556155,2020-03-27,Belize,1.2116577028569484,0.4838606032779009,0.6965696221092313,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-28,1.861714139037382,0.028013744686214394,1.9278672530584986,0.28475315515434824,0.23252625401940233,2020-03-28,Belize,1.411455721224359,0.6048189828276946,0.7116020023497222,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-29,2.104743932015741,0.046730038621851516,1.9065504903910118,0.357441441202026,0.27643205838551205,2020-03-29,Belize,1.7114966765909847,0.7548699047379909,0.6692704890683605,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-30,2.4038266554921974,0.06833531306069596,1.8842832562355365,0.40310130066724775,0.336546166990459,2020-03-30,Belize,1.9220335836436013,0.8967818777379195,0.6990619970358752,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-31,2.771299805709422,0.09241944279960977,1.861271285455273,0.4098471909572903,0.41905767827048607,2020-03-31,Belize,2.0080992413709358,1.024028614313997,0.8259468793680388,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-01,3.1839859047968955,0.12051766163055443,1.8376828229011886,0.4046265536523532,0.5122411535225642,2020-04-01,Belize,2.0549324430996774,1.154681123073862,0.9919194129175612,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-02,3.5838488478426767,0.15610231328642954,1.8136582318384273,0.45285743337135986,0.5865733719118377,2020-04-02,Belize,2.26534507459462,1.3311326609042025,1.0571830683688466,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-03,3.951541918898242,0.20088392391550103,1.789316210817503,0.5814359549721131,0.6297512820518182,2020-04-03,Belize,2.7064076120395817,1.5709462668146834,0.9685244911441263,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-04,4.369003848418919,0.25051970089052134,1.7647580687708,0.6981435231233069,0.6855367473341925,2020-04-04,Belize,3.1112528562297785,1.817391817177159,0.9174120598937392,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-05,4.8891853215034065,0.30229007636084776,1.7400708117981762,0.742684624974968,0.7828410375300134,2020-04-05,Belize,3.3111024997626073,2.033847637608489,1.027521945029088,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-06,5.519898549810541,0.35623154574726634,1.7153294623117783,0.7077905849011603,0.925500968183111,2020-04-06,Belize,3.2860928860123932,2.216704363066015,1.313671087912989,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-07,6.223817271559309,0.41513666774199204,1.6905988592660652,0.639219564499986,1.0922789006100935,2020-04-07,Belize,3.165275009130389,2.395364937847563,1.6818172008596723,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-08,6.918476751528822,0.48455406430866893,1.66593509366456,0.635756562593584,1.2368627419003457,2020-04-08,Belize,3.2266145140447784,2.6322446155914423,1.929058767134781,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-09,7.518287877085506,0.570419272992394,1.6413866788480305,0.8020145074857324,1.3098674246433382,2020-04-09,Belize,3.755193202574993,2.9931250390791995,1.8428616328848424,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-10,8.140381067278796,0.6662364290889324,1.6169955220587922,1.002690342111478,1.3756358193377185,2020-04-10,Belize,4.364570122691682,3.39478430580222,1.701034170938447,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-11,8.886385097229171,0.7656940733461804,1.5927977431146159,1.1111359429957453,1.4956886905691489,2020-04-11,Belize,4.730138919808951,3.760517671552333,1.7533487187657617,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-12,9.778022083179016,0.867889939623851,1.5688243726803737,1.1005854276380767,1.683171954293409,2020-04-12,Belize,4.78598453795519,4.074762318849922,2.051612442773757,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-13,10.760904954518963,0.9771704826341572,1.5451019537625919,1.0405270387349626,1.9044466631387087,2020-04-13,Belize,4.711368534036815,4.3807291073316525,2.4580316626794816,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-14,11.704849359746742,1.103110917121085,1.5216530640171413,1.0963279548776574,2.079268878005012,2020-04-14,Belize,4.929698920750929,4.78017124076757,2.6459703689754184,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-15,12.581048793851739,1.248596010725781,1.4984967722561129,1.3089393982709272,2.1873908638413115,2020-04-15,Belize,5.530559816717029,5.2984422006232705,2.5376803203904483,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-16,13.532640687725628,1.4039694513200127,1.475649039548508,1.4933443066965209,2.3194514297570796,2020-04-16,Belize,6.0538946311290776,5.823854259404151,2.492021240547865,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-17,14.614657704030973,1.565543337466003,1.4531230731381022,1.5741357962548146,2.5128065197660816,2020-04-17,Belize,6.326867290165785,6.311632011799593,2.6505400387444826,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-18,15.819485511127416,1.734462814434414,1.4309296397958702,1.5609556805737348,2.762449652482008,2020-04-18,Belize,6.373803300894744,6.768000718129932,2.9936166455073288,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-19,17.076862783071686,1.9167060742043467,1.4090773440148978,1.5484944708087625,3.0210119211184754,2020-04-19,Belize,6.416189751272433,7.250186304346465,3.34046401259364,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-20,18.27136406097031,2.1218191355484444,1.387572875529031,1.6938096109242935,3.2099140721771366,2020-04-20,Belize,6.816327213544777,7.852676963351257,3.3931442789691793,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-21,19.458981698330767,2.3462301355080406,1.3664212299147027,1.9233034584426223,3.3650996346190674,2020-04-21,Belize,7.389697662832112,8.531222549043289,3.293125920717748,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-22,20.73866253381703,2.582043398587063,1.3456259054642554,2.0932191500187534,3.558865419798964,2020-04-22,Belize,7.825040562123389,9.200703113609219,3.3038314518030347,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-22,22.145557354296333,2.8265873559139894,1.3251890790604517,2.149630382006265,3.8181270013487634,2020-04-22,Belize,8.010461711570754,9.829285370972835,3.5219272440544755,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-23,23.660920065035803,3.081859950481509,1.305111763408435,2.1175131249357113,4.129521969062921,2020-04-23,Belize,7.9999054155600495,10.431561989510639,3.900463031045023,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-24,25.21210768970253,3.354528637146526,1.2853939476734189,2.1007456235146225,4.439409928898408,2020-04-24,Belize,8.013154482710823,11.068551592051834,4.248871908091144,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-25,26.69769969321053,3.653741980941853,1.2660347233153793,2.2454563829687033,4.67257336439191,2020-04-25,Belize,8.35770296288109,11.82610066158729,4.299827303320778,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-26,28.209353241134195,3.971658278792767,1.2470323966952757,2.4143385431467532,4.898509945390571,2020-04-26,Belize,8.741187688835884,12.62306989515076,4.3017765786533415,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-27,29.79098088674294,4.304419178633609,1.2283845898427725,2.537601898423941,5.152263045581071,2020-04-27,Belize,9.021899330708443,13.41804575502273,4.3786510090815876,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-04-28,31.435634721352045,4.65274097747063,1.2100883306169739,2.6215968828438383,5.429651742547957,2020-04-28,Belize,9.21430908906155,14.214092764336899,4.517552354152716,3.9598295254439537,13.979429426823671,0.5227794278035268,0.986621155611729,0.9244910609336708
2020-03-16,1.0,0.0,2.438343122711754,0.0,0.0,2020-03-16,Benin,0.0,0.0,1.0,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-17,1.0277087772553863,0.001468812709872568,2.3909358055571825,0.21380528348524147,-0.008226694059077862,2020-03-17,Benin,0.7838812295707112,0.13563436524512731,0.6850270098742228,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-18,0.3570137540407038,0.03273262060891222,2.3449128114882525,2.5792959128505095,-0.31477993202134574,2020-03-18,Benin,4.118818815033573,-0.6912431578197682,-1.2489916895776039,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-19,0.0,0.0714796849451936,2.3004728099781566,5.439657656409849,-0.6896396034736196,2020-03-19,Benin,8.022868995684258,-1.7284263055829465,-3.536211840145077,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-20,0.0,0.08678611279326058,2.257588461258174,6.464769107319617,-0.8115285354088668,2020-03-20,Benin,9.634393201163801,-1.9384221295219455,-4.355249950738361,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-21,0.38575407001643974,0.06538149348957534,2.2162037452262378,4.644464455352695,-0.5415131786419416,2020-03-21,Benin,7.705194182582927,-0.8738829838596972,-2.9086957163241918,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-22,2.2764602342310094,0.011648898632517847,2.1762551447423135,0.2885334868984469,0.07699639219042102,2020-03-22,Benin,2.600516012521984,1.3223934744354848,0.5768879820741389,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-23,4.561022308701409,0.0,2.137677983299476,-4.973278415037208,0.8182464786295942,2020-03-23,Benin,-3.700955914968956,3.9174642856498787,4.850965077376756,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-24,6.223136471296214,0.0,2.100408874980174,-8.191270270831916,1.2741397583950758,2020-03-24,Benin,-7.607094884370238,5.588241187324399,7.639026316447258,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-25,5.867266278947814,0.0,2.0643867690829785,-5.196348059745864,0.8631319172199678,2020-03-25,Benin,-4.2027277004990715,4.421615752839954,5.813981781468818,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-26,4.415987394837744,0.09071089890446778,2.029553389709987,2.403161317232093,-0.23181991178525777,2020-03-26,Benin,3.1698924068088585,0.7869542649992544,1.3669808254871876,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-27,4.156802651507391,0.14651205108312323,1.9958533859530585,5.5009411788211136,-0.651702748576495,2020-03-27,Benin,6.612854779425787,-0.33341815009520714,-0.5055296797251442,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-28,5.693383544606629,0.08244930796752593,1.9632343348164059,1.1509405394320285,0.05829009263347455,2020-03-28,Benin,4.107992972273086,2.8096076214680785,1.5920959831055201,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-29,8.011431016288196,0.0,1.931646667100516,-6.141669300492369,1.2124164267354558,2020-03-29,Benin,-0.8202544475630307,7.6336857266658065,5.3340289219729025,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-30,8.664982521376945,0.004144411143783992,1.901043553322329,-5.202276149582523,1.102344695069697,2020-03-30,Benin,0.24900009194884812,7.664151500263863,5.096618064482126,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-03-31,8.33503794333911,0.13318351981358098,1.8713807701858785,1.277592202890787,0.1315914517846267,2020-03-31,Benin,4.93170233706787,4.392122712754206,2.4005480560959076,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-01,8.788420048804847,0.19799120594339498,1.842616559313233,3.9648970164267725,-0.2410760945741328,2020-04-01,Benin,7.24174454294268,3.5173906966709922,1.34921722433782,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-02,10.344250505085652,0.1622416828176165,1.8147114850315356,0.8463384997222335,0.3059236589483404,2020-04-02,Benin,6.143361255779463,6.333561943589859,2.696184720007604,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-03,12.39301437597222,0.09013839977805528,1.7876282951633204,-4.491227076934386,1.2046714771052804,2020-04-03,Benin,3.717244025573716,10.588046457456858,5.001385118566413,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-04,13.484755774183698,0.13945163395888835,1.7613317870675584,-3.274826358868713,1.0613915440961812,2020-04-04,Benin,4.857003491181703,10.725186781253768,4.833552173743573,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-05,13.74371103084968,0.31474298246945964,1.735788680143232,4.5654833496255325,-0.14881312751992956,2020-04-05,Benin,9.10277817941218,6.57970898886176,2.4325888374128564,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-06,14.53716531952348,0.4367742443668265,1.7109674953678125,9.368144837591942,-0.8637996984561558,2020-04-06,Benin,11.935898716618645,4.520919127774188,1.0751268082466794,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-07,16.436823861632096,0.42244307192666036,1.6868384420461946,6.71772299045918,-0.3636492241475312,2020-04-07,Benin,11.501168640760966,7.5153169642456,2.144990059148187,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-08,19.272087802354616,0.2964548120527098,1.6633733117005074,-2.0835284985188767,1.139925246434456,2020-04-08,Benin,8.383649585761708,14.69745695189526,5.221779290491068,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-09,22.130054210622326,0.1913225062767965,1.6405453788824311,-10.01566712826313,2.503578670781863,2020-04-09,Benin,5.608661281506155,21.369948231707188,8.080871930119605,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-10,23.559593897154112,0.3236428863424985,1.6183293086028236,-5.648312600020043,1.8612519637322191,2020-04-10,Benin,7.9586380622827315,19.843077414281183,7.179934232818259,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-11,24.36683717931727,0.5966312362633571,1.5967010700266853,5.714351740612699,0.06429027118594004,2020-04-11,Benin,12.739514883376488,13.559923799099801,4.431640132155472,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-12,25.948909056519916,0.7575710390359208,1.5756378560607154,11.084616745965258,-0.734935919875839,2020-04-12,Benin,15.430495627679225,11.55215108051385,3.289506110880726,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-13,28.747405117187196,0.7181171444146823,1.5551180084566654,5.971641133793055,0.2128650256275879,2020-04-13,Benin,14.630070000234904,16.990005998242975,4.8547758151088996,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
2020-04-14,32.38305525866769,0.5519030237696609,1.5351209480603287,-5.888932882793946,2.285969635548798,2020-04-14,Benin,11.583078370043072,27.256273011948966,8.17784247019422,1.7970737834981965,13.668157019013623,0.5000121011391067,0.15838987142511077,0.9753099312408118
