,ALL,N,T,U,K,L,M,O,A,R,S,G,F,P,I,C,B,J,E,D,Q,H
2020-12-12,1.0017950958546438,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.7425716547801386,0.5008975479273219,0.5008975479273219,0.6555729073087779,0.5008975479273219,0.7321599373792863,0.5008975479273219,0.6731387526132244,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.5008975479273219,0.9242199244991114
2020-12-13,0.9682143458051113,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.7790329055113207,0.48410717290255567,0.48410717290255567,0.7002756695182257,0.48410717290255567,0.7750450710699093,0.48410717290255567,0.6685721083428612,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.48410717290255567,0.8707696874144455
2020-12-14,0.948078371178842,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.8416424597411905,0.474039185589421,0.474039185589421,0.7758011538091787,0.474039185589421,0.8583049131596077,0.474039185589421,0.7214890908024703,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.474039185589421,0.8904716567527253
2020-12-15,0.9418793970754571,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.8761966417582161,0.47093969853772855,0.47093969853772855,0.8194440007999937,0.47093969853772855,0.9064989963749679,0.47093969853772855,0.7780067478549477,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.47093969853772855,0.9124093438532082
2020-12-16,0.9053930306666106,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.8272232387893841,0.4526965153333053,0.4526965153333053,0.7827130547688662,0.4526965153333053,0.8602548123258658,0.4526965153333053,0.7716886368381276,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.4526965153333053,0.88022365243969
2020-12-17,0.815693487337052,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.6899427575355923,0.407846743668526,0.407846743668526,0.6724335841334079,0.407846743668526,0.7199704470528822,0.407846743668526,0.6903299892648911,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.407846743668526,0.760671923050656
2020-12-18,0.7196636498355172,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.5354194223757678,0.3598318249177586,0.3598318249177586,0.5312513640384978,0.3598318249177586,0.5468572644476055,0.3598318249177586,0.5906739883037784,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.587471898206704
2020-12-19,0.6720398290550194,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.4293271512497049,0.3360199145275097,0.3360199145275097,0.43595442050519895,0.3360199145275097,0.42461982822481914,0.3360199145275097,0.5408851662304258,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.4529204197159721
2020-12-20,0.6743951736264531,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.38831298730883357,0.33719758681322654,0.33719758681322654,0.39570946638620835,0.33719758681322654,0.37343552518511985,0.33719758681322654,0.5403708827015764,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.33719758681322654,0.3735417802076598
2020-12-21,0.6843825764310729,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.38204656614263766,0.34219128821553646,0.34219128821553646,0.38776795084972676,0.34219128821553646,0.3646932858544948,0.34219128821553646,0.5573976434297228,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34219128821553646,0.34324367811992185
2020-12-22,0.6560740205757934,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3675113914534234,0.3280370102878967,0.3280370102878967,0.3642159975489955,0.3280370102878967,0.350285076752472,0.3280370102878967,0.5402556014379853,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967
2020-12-23,0.5708798563413187,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.33074960661010044,0.28543992817065933,0.28543992817065933,0.32716769545930596,0.28543992817065933,0.30740041833951987,0.28543992817065933,0.45552758111198705,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.28543992817065933,0.3138544555890649
2020-12-24,0.458849668481077,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.3470211663648158,0.2294248342405385,0.2294248342405385,0.3415932957071074,0.2294248342405385,0.2964163472714649,0.2294248342405385,0.3729002953775229,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.3551250636249137
2020-12-25,0.39887365866477026,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.4820286814017499,0.19943682933238513,0.19943682933238513,0.4884804265054914,0.19943682933238513,0.37708695031276374,0.19943682933238513,0.3838374649219204,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.19943682933238513,0.50108957121248
2020-12-26,0.4497231184711815,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.7331486734106569,0.22486155923559076,0.22486155923559076,0.7771105967047554,0.22486155923559076,0.5617863132660854,0.22486155923559076,0.5315743848074762,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.22486155923559076,0.7478460663998965
2020-12-27,0.5873054173630359,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,1.009669439456943,0.29365270868151794,0.29365270868151794,1.119139594040334,0.29365270868151794,0.7803212398736474,0.29365270868151794,0.7715400746309755,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,1.0058995618019315
2020-12-28,0.7244086132232886,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,1.1708866065154162,0.3622043066116443,0.3622043066116443,1.3657893056260793,0.3622043066116443,0.9224070193117553,0.3622043066116443,0.9519727754714562,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,1.1574945772629257
2020-12-29,0.7708964514737792,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,1.1389386521467642,0.3854482257368896,0.3854482257368896,1.398759393004894,0.3854482257368896,0.9147622472504056,0.3854482257368896,0.9835536884775427,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,1.1439574461254591
2020-12-30,0.7065312593401628,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.9319187450138686,0.3532656296700814,0.3532656296700814,1.2083511538613299,0.3532656296700814,0.7881338391579265,0.3532656296700814,0.8599380525308811,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,1.0234485250906764
2020-12-31,0.5939644660043089,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.6919622490875005,0.2969822330021544,0.2969822330021544,0.8846306891631374,0.2969822330021544,0.6802670474084958,0.2969822330021544,0.6735642561915511,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.9189246725160743
2021-01-01,0.5305324601310386,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.57139953321963,0.2652662300655193,0.2652662300655193,0.6097161613906201,0.2652662300655193,0.7267540303356606,0.2652662300655193,0.5762487278477169,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.9340195541558294
2021-01-02,0.576042929046924,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.6459301744862278,0.288021464523462,0.288021464523462,0.5612637523990174,0.288021464523462,0.9752232856438189,0.288021464523462,0.6558390221924342,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,1.060802294072791
2021-01-03,0.7151625783555959,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.8223446031122854,0.35758128917779797,0.35758128917779797,0.7489915484831553,0.35758128917779797,1.3176230229541583,0.35758128917779797,0.8621843175062689,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,0.35758128917779797,1.1930958337328277
2021-01-04,0.8726646011441271,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.9687452407228472,0.43633230057206357,0.43633230057206357,1.0781443220628821,0.43633230057206357,1.5769236366783992,0.43633230057206357,1.0758953678384733,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,0.43633230057206357,1.2225524763207503
2021-01-05,0.959963265213433,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.9821431416879629,0.4799816326067165,0.4799816326067165,1.3697408173329644,0.4799816326067165,1.623117861128525,0.4799816326067165,1.1522251720367969,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,1.0951721923866196
2021-01-06,0.9390753188269194,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.8572089850646232,0.4695376594134597,0.4695376594134597,1.4745887679801084,0.4695376594134597,1.4426955292746233,0.4695376594134597,1.0904461605979776,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.4695376594134597,0.847810782880583
2021-01-07,0.8417998829567205,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.6480035474953321,0.42089994147836024,0.42089994147836024,1.3674623576679963,0.42089994147836024,1.1434929569163679,0.42089994147836024,0.9529883003305066,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.42089994147836024,0.6274521210249413
2021-01-08,0.7389882090129974,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.50222091080172,0.3694941045064987,0.3694941045064987,1.1071055031444241,0.3694941045064987,0.896737838877774,0.3694941045064987,0.8577003188987079,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.3694941045064987,0.5313892264461034
2021-01-09,0.6929403726369131,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.4824715305212073,0.34647018631845655,0.34647018631845655,0.8380929501435918,0.34647018631845655,0.7938840999053441,0.34647018631845655,0.8627222831274493,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.34647018631845655,0.5806174928802719
2021-01-10,0.7116212242782459,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.6073209753421112,0.35581061213912296,0.35581061213912296,0.7248123798356636,0.35581061213912296,0.8329077874729145,0.35581061213912296,0.9502677401563622,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.35581061213912296,0.699858194746662
2021-01-11,0.7656934873370519,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.7868927872497242,0.38284674366852595,0.38284674366852595,0.7831839500488503,0.38284674366852595,0.9248392245624786,0.38284674366852595,1.0271580004864655,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.38284674366852595,0.7963514962141554
2021-01-12,0.8133467952603771,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.9262817011517368,0.40667339763018856,0.40667339763018856,0.9520980570149407,0.40667339763018856,0.9644634601609434,0.40667339763018856,1.0278730639429932,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.40667339763018856,0.8139169611459949
2021-01-13,0.820297716176887,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.9817017569231282,0.4101488580884435,0.4101488580884435,1.0898885030459025,0.4101488580884435,0.9330630541992654,0.4101488580884435,0.9170445870878159,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.4101488580884435,0.7430504774499074
2021-01-14,0.784569045202851,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.9540004619267444,0.3922845226014255,0.3922845226014255,1.108239873080892,0.3922845226014255,0.861883839927654,0.3922845226014255,0.7959069942358771,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.3922845226014255,0.604432157054676
2021-01-15,0.7388018876487128,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.8857724807872606,0.3694009438243564,0.3694009438243564,0.997401685686207,0.3694009438243564,0.8437403768862752,0.3694009438243564,0.7297184549644593,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.3694009438243564,0.5233500311600656
2021-01-16,0.7239644660043087,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.8652068539699592,0.3619822330021544,0.3619822330021544,0.831182102637734,0.3619822330021544,0.9108689156297909,0.3619822330021544,0.7902212955582131,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.3619822330021544,0.5821155723993847
2021-01-17,0.7582618318224886,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.914222359907932,0.3791309159112443,0.3791309159112443,0.7148716602502917,0.3791309159112443,1.0421295807721,0.3791309159112443,0.9506578672030668,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.3791309159112443,0.7964623507678514
2021-01-18,0.8221043524273375,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,1.008405244949886,0.41105217621366874,0.41105217621366874,0.7282302759151391,0.41105217621366874,1.1431530890191675,0.41105217621366874,1.129764623208552,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,0.41105217621366874,1.080763583996577
2021-01-19,0.8756784965906332,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,1.0899179065967184,0.4378392482953166,0.4378392482953166,0.8342074604346833,0.4378392482953166,1.145200351410136,0.4378392482953166,1.2310488201833534,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,0.4378392482953166,1.331218967788169
2021-01-20,0.8873816285386541,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,1.108121093564778,0.44369081426932705,0.44369081426932705,0.9784484679934005,0.44369081426932705,1.013133579755262,0.44369081426932705,1.217482494227903,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,0.44369081426932705,1.4366890591353698
2021-01-21,0.8558264787823091,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,1.0708142770682971,0.42791323939115455,0.42791323939115455,1.0621945694193735,0.42791323939115455,0.8337669679233375,0.42791323939115455,1.09206497114976,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,0.42791323939115455,1.4045628328633075
2021-01-22,0.8190292365516316,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,1.0340478087280238,0.4095146182758158,0.4095146182758158,1.0983187190152455,0.4095146182758158,0.7134846080889102,0.4095146182758158,0.956134941895684,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,0.4095146182758158,1.2669365039712144
2021-01-23,0.8222171509820292,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,1.04375392208637,0.4111085754910146,0.4111085754910146,1.1116440743030152,0.4111085754910146,0.7469034077857758,0.4111085754910146,0.8568872668692441,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,0.4111085754910146,1.144492682708364
2021-01-24,0.8776331150327595,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,1.117976530307659,0.43881655751637977,0.43881655751637977,1.15916732025449,0.43881655751637977,0.8951044275845864,0.43881655751637977,0.8209962412740799,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,0.43881655751637977,1.1083914860783806
2021-01-25,0.9601295410946457,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,1.2290265643423819,0.4800647705473228,0.4800647705473228,1.2420074407532644,0.4800647705473228,1.0747179105958362,0.4800647705473228,0.8122845491517805,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,0.4800647705473228,1.1440021595165943
2021-01-26,1.0242380445900092,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,1.3267045019684587,0.5121190222950046,0.5121190222950046,1.327660278081142,0.5121190222950046,1.1798865884639111,0.5121190222950046,0.7888388859785581,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,0.5121190222950046,1.185667342585643
2021-01-27,1.0331194463574582,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,1.3722117913104523,0.5165597231787291,0.5165597231787291,1.3415353757231552,0.5165597231787291,1.158793955711765,0.5165597231787291,0.7183550799380038,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,0.5165597231787291,1.2066760604841846
2021-01-28,0.9922873708485037,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,1.3792713823370364,0.49614368542425186,0.49614368542425186,1.2634828763909103,0.49614368542425186,1.040947349000519,0.49614368542425186,0.6788830691788794,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,0.49614368542425186,1.1698492725576306
2021-01-29,0.9496579533413606,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,1.3454324936650623,0.4748289766706803,0.4748289766706803,1.1007754415681372,0.4748289766706803,0.9112735170428664,0.4748289766706803,0.7445503199166861,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,0.4748289766706803,1.1401670250231253
2021-01-30,0.9492567328620439,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,1.286980233568479,0.47462836643102196,0.47462836643102196,0.9239347625253955,0.47462836643102196,0.8154823775326632,0.47462836643102196,0.9429099518118821,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,0.47462836643102196,1.1219401818649435
2021-01-31,1.0000091468447683,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,1.196900589791218,0.5000045734223841,0.5000045734223841,0.7818972298791264,0.5000045734223841,0.7780178507096884,0.5000045734223841,1.1951327221457626,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,0.5000045734223841,1.0981242464623229
2021-02-01,1.0770361315294028,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,1.075252456100582,0.5385180657647014,0.5385180657647014,0.6996701277611772,0.5385180657647014,0.7645694631081372,0.5385180657647014,1.3739951937974821,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,0.5385180657647014,1.05424508467931
2021-02-02,1.132980611010551,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.9213018178132627,0.5664903055052755,0.5664903055052755,0.6543736705536636,0.5664903055052755,0.730207835344433,0.5664903055052755,1.391358292872412,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.5664903055052755,0.9589644859319713
2021-02-03,1.1288129336945099,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.7582865936108536,0.5644064668472549,0.5644064668472549,0.6129119658104261,0.5644064668472549,0.6644817613083217,0.5644064668472549,1.2346299987799954,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.5644064668472549,0.8092901042642039
2021-02-04,1.0680695191490603,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.607634545576867,0.5340347595745302,0.5340347595745302,0.5605637063961575,0.5340347595745302,0.5765629459193042,0.5340347595745302,0.9555577570274658,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.5340347595745302,0.6558464176501244
2021-02-05,0.999480631414351,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.5174717855314092,0.4997403157071755,0.4997403157071755,0.5138074820126003,0.4997403157071755,0.5076628873307693,0.4997403157071755,0.7086083671305369,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.4997403157071755,0.5388267898184577
2021-02-06,0.9710483783660758,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4912334424912942,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.5529254307721027,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4855241891830379,0.4868417091772509
2021-02-07,0.99108356200306,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49784945254866103,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153,0.49554178100153
